nutrient_id	name	normalized_norm	normalized_norm_no_commas	normalized_norm_no_paren	normalized_norm_compact	is_added_by_expansion	parent_generic_id	parent_generic_compact	rule
220225	F18D3CN3(g)	f18d3cn3	f18d3cn3	f18d3cn3	f18d3cn3	0			
220226	AAT-(mg)	aat-	aat-	aat-	aat	0			
220227	CARTG(mcg)	cartg	cartg	cartg	cartg	0			
220228	CRYPX(mcg)	crypx	crypx	crypx	crypx	0			
220229	FOL-(mcg)	fol-	fol-	fol-	fol	0			
220230	VITC-(mg)	vitc-	vitc-	vitc-	vitc	0			
220231	F18D1CN7(g)	f18d1cn7	f18d1cn7	f18d1cn7	f18d1cn7	0			
220232	F18D2N6(g)	f18d2n6	f18d2n6	f18d2n6	f18d2n6	0			
220233	F18D3N3(g)	f18d3n3	f18d3n3	f18d3n3	f18d3n3	0			
220234	F22D6CN3(g)	f22d6cn3	f22d6cn3	f22d6cn3	f22d6cn3	0			
220235	NNP(mg)	nnp	nnp	nnp	nnp	0			
220236	NPRO(g)	npro	npro	npro	npro	0			
220237	PROTCNA(g)	protcna	protcna	protcna	protcna	0			
220238	CHOAVLM(g)	choavlm	choavlm	choavlm	choavlm	0			
220239	FIBTS(g)	fibts	fibts	fibts	fibts	0			
220240	PSACNC(g)	psacnc	psacnc	psacnc	psacnc	0			
220241	B(mcg)	b	b	b	b	0			
220242	V(mcg)	v	v	v	v	0			
220243	VITA_RAE(mcg)	vita_rae	vita_rae	vita_rae	vita rae	0			
220244	CRYPXA(mcg)	crypxa	crypxa	crypxa	crypxa	0			
220245	NEUROSP(mcg)	neurosp	neurosp	neurosp	neurosp	0			
220246	TOCTRD(mg)	toctrd	toctrd	toctrd	toctrd	0			
220247	STARCHM(g)	starchm	starchm	starchm	starchm	0			
220248	AAT24(mg)	aat24	aat24	aat24	aat24	0			
220249	SHIKAC(mg)	shikac	shikac	shikac	shikac	0			
220250	OA(g)	oa	oa	oa	oa	0			
220251	HESPD(mcg)	hespd	hespd	hespd	hespd	0			
220252	ISOHA(mcg)	isoha	isoha	isoha	isoha	0			
220253	ENERC(kcal) (original)	enerc	enerc	enerc	enerc	0			
220254	NFIBAD(g)	nfibad	nfibad	nfibad	nfibad	0			
220255	BA(mcg)	ba	ba	ba	ba	0			
220256	SR(mcg)	sr	sr	sr	sr	0			
220257	RETOL(IU)	retol	retol	retol	retol	0			
220258	VITA-(mcg)	vita-	vita-	vita-	vita	0			
220259	VITA-(IU)	vita-	vita-	vita-	vita	0			
220260	TOCPHA(IU)	tocpha	tocpha	tocpha	tocpha	0			
220261	VITE-(IU)	vite-	vite-	vite-	vite	0			
220262	PYRXN(mg)	pyrxn	pyrxn	pyrxn	pyrxn	0			
220263	CHOLE(mg)	chole	chole	chole	chole	0			
220264	GLYLIP(g)	glylip	glylip	glylip	glylip	0			
220265	FACID(g)	facid	facid	facid	facid	0			
220266	FAPUN3(g)	fapun3	fapun3	fapun3	fapun3	0			
220267	FAPUN6(g)	fapun6	fapun6	fapun6	fapun6	0			
220268	F15D0I(g)	f15d0i	f15d0i	f15d0i	f15d0i	0			
220269	F15D0AI(g)	f15d0ai	f15d0ai	f15d0ai	f15d0ai	0			
220270	F17D0I(g)	f17d0i	f17d0i	f17d0i	f17d0i	0			
220271	F17D0AI(g)	f17d0ai	f17d0ai	f17d0ai	f17d0ai	0			
220272	F19D0(g)	f19d0	f19d0	f19d0	f19d0	0			
220273	F14D1N9(g)	f14d1n9	f14d1n9	f14d1n9	f14d1n9	0			
220274	F14D1CN5(g)	f14d1cn5	f14d1cn5	f14d1cn5	f14d1cn5	0			
220275	F14D1N5(g)	f14d1n5	f14d1n5	f14d1n5	f14d1n5	0			
220276	F14D1(g)	f14d1	f14d1	f14d1	f14d1	0			
220277	F15D1N10(g)	f15d1n10	f15d1n10	f15d1n10	f15d1n10	0			
220278	F15D1(g)	f15d1	f15d1	f15d1	f15d1	0			
220279	F16D1N9(g)	f16d1n9	f16d1n9	f16d1n9	f16d1n9	0			
220280	F16D1TN7(g)	f16d1tn7	f16d1tn7	f16d1tn7	f16d1tn7	0			
220281	F16D1N7(g)	f16d1n7	f16d1n7	f16d1n7	f16d1n7	0			
220282	F16D1C(g)	f16d1c	f16d1c	f16d1c	f16d1c	0			
220283	F17D1N10(g)	f17d1n10	f17d1n10	f17d1n10	f17d1n10	0			
220284	F17D1CN8(g)	f17d1cn8	f17d1cn8	f17d1cn8	f17d1cn8	0			
220285	F17D1CN7(g)	f17d1cn7	f17d1cn7	f17d1cn7	f17d1cn7	0			
220286	F17D1N7(g)	f17d1n7	f17d1n7	f17d1n7	f17d1n7	0			
220287	F18D1N11(g)	f18d1n11	f18d1n11	f18d1n11	f18d1n11	0			
220288	F18D1TN11(g)	f18d1tn11	f18d1tn11	f18d1tn11	f18d1tn11	0			
220289	F18D1CN9(g)	f18d1cn9	f18d1cn9	f18d1cn9	f18d1cn9	0			
220290	F18D1TN9(g)	f18d1tn9	f18d1tn9	f18d1tn9	f18d1tn9	0			
220291	F18D1TN8(g)	f18d1tn8	f18d1tn8	f18d1tn8	f18d1tn8	0			
220292	F18D1TN7(g)	f18d1tn7	f18d1tn7	f18d1tn7	f18d1tn7	0			
220293	F18D1N7(g)	f18d1n7	f18d1n7	f18d1n7	f18d1n7	0			
220294	F18D1CN6(g)	f18d1cn6	f18d1cn6	f18d1cn6	f18d1cn6	0			
220295	F18D1TN6(g)	f18d1tn6	f18d1tn6	f18d1tn6	f18d1tn6	0			
220296	F18D1CN5(g)	f18d1cn5	f18d1cn5	f18d1cn5	f18d1cn5	0			
220297	F18D1CN4(g)	f18d1cn4	f18d1cn4	f18d1cn4	f18d1cn4	0			
220298	F18D1CN3(g)	f18d1cn3	f18d1cn3	f18d1cn3	f18d1cn3	0			
220299	F18D1TN3(g)	f18d1tn3	f18d1tn3	f18d1tn3	f18d1tn3	0			
220300	F18D1TN2(g)	f18d1tn2	f18d1tn2	f18d1tn2	f18d1tn2	0			
220301	F18D1T(g)	f18d1t	f18d1t	f18d1t	f18d1t	0			
220302	F20D1CN9(g)	f20d1cn9	f20d1cn9	f20d1cn9	f20d1cn9	0			
220303	F20D1N9(g)	f20d1n9	f20d1n9	f20d1n9	f20d1n9	0			
220304	F24D1CN9(g)	f24d1cn9	f24d1cn9	f24d1cn9	f24d1cn9	0			
220305	F16D2N6(g)	f16d2n6	f16d2n6	f16d2n6	f16d2n6	0			
220306	F18D2C9T11(g)	f18d2c9t11	f18d2c9t11	f18d2c9t11	f18d2c9t11	0			
220307	F18D2TN6(g)	f18d2tn6	f18d2tn6	f18d2tn6	f18d2tn6	0			
220308	F18D2T10C12(g)	f18d2t10c12	f18d2t10c12	f18d2t10c12	f18d2t10c12	0			
220309	F18D2TCON(g)	f18d2tcon	f18d2tcon	f18d2tcon	f18d2tcon	0			
220310	F20D2N6(g)	f20d2n6	f20d2n6	f20d2n6	f20d2n6	0			
220311	F22D2CN6(g)	f22d2cn6	f22d2cn6	f22d2cn6	f22d2cn6	0			
220312	F22D2N6(g)	f22d2n6	f22d2n6	f22d2n6	f22d2n6	0			
220313	F18D3CN6(g)	f18d3cn6	f18d3cn6	f18d3cn6	f18d3cn6	0			
220314	F18D3N6(g)	f18d3n6	f18d3n6	f18d3n6	f18d3n6	0			
220315	F20D3N6(g)	f20d3n6	f20d3n6	f20d3n6	f20d3n6	0			
220316	F20D3N3(g)	f20d3n3	f20d3n3	f20d3n3	f20d3n3	0			
220317	F18D4N3(g)	f18d4n3	f18d4n3	f18d4n3	f18d4n3	0			
220318	F20D4CN6(g)	f20d4cn6	f20d4cn6	f20d4cn6	f20d4cn6	0			
220319	F20D4N6(g)	f20d4n6	f20d4n6	f20d4n6	f20d4n6	0			
220320	F20D4N3(g)	f20d4n3	f20d4n3	f20d4n3	f20d4n3	0			
220321	F22D4N6(g)	f22d4n6	f22d4n6	f22d4n6	f22d4n6	0			
220322	F20D5CN3(g)	f20d5cn3	f20d5cn3	f20d5cn3	f20d5cn3	0			
220323	F20D5N3(g)	f20d5n3	f20d5n3	f20d5n3	f20d5n3	0			
220324	F22D5N3(g)	f22d5n3	f22d5n3	f22d5n3	f22d5n3	0			
220325	F22D6(g)	f22d6	f22d6	f22d6	f22d6	0			
220326	F22D6N3(g)	f22d6n3	f22d6n3	f22d6n3	f22d6n3	0			
220327	F18D1TN10_A_F18D1TN12(g)	f18d1tn10_a_f18d1tn12	f18d1tn10_a_f18d1tn12	f18d1tn10_a_f18d1tn12	f18d1tn10 a f18d1tn12	0			
220328	F18D1TN4_A_F18D1TN5(g)	f18d1tn4_a_f18d1tn5	f18d1tn4_a_f18d1tn5	f18d1tn4_a_f18d1tn5	f18d1tn4 a f18d1tn5	0			
220329	F20D3N3_A_F20D4N6(g)	f20d3n3_a_f20d4n6	f20d3n3_a_f20d4n6	f20d3n3_a_f20d4n6	f20d3n3 a f20d4n6	0			
220330	AAE8(mg)	aae8	aae8	aae8	aae8	0			
220331	AAT19(mg)	aat19	aat19	aat19	aat19	0			
220332	AAA(mg)	aaa	aaa	aaa	aaa	0			
220333	AAS(mg)	aas	aas	aas	aas	0			
220334	AAE-(mg)	aae-	aae-	aae-	aae	0			
220335	GLY_A_SER(mg)	gly_a_ser	gly_a_ser	gly_a_ser	gly a ser	0			
220336	SQUAL(mg)	squal	squal	squal	squal	0			
220337	STERT(mg)	stert	stert	stert	stert	0			
220338	AG(mcg)	ag	ag	ag	ag	0			
220339	BRD(mcg)	brd	brd	brd	brd	0			
220340	CS(mcg)	cs	cs	cs	cs	0			
220341	RB(mg)	rb	rb	rb	rb	0			
220342	TI(mcg)	ti	ti	ti	ti	0			
220343	RETOLSUM(mcg)	retolsum	retolsum	retolsum	retolsum	0			
220344	VITA_RAE(mcg)	vita_rae	vita_rae	vita_rae	vita rae	0			
220345	ATX(mcg)	atx	atx	atx	atx	0			
220346	THIAHCL(mg)	thiahcl	thiahcl	thiahcl	thiahcl	0			
220347	THIA-(mg)	thia-	thia-	thia-	thia	0			
220348	VITB6C(mg)	vitb6c	vitb6c	vitb6c	vitb6c	0			
220349	PYRXNHCL(mg)	pyrxnhcl	pyrxnhcl	pyrxnhcl	pyrxnhcl	0			
220350	ALA_A_ARG(mg)	ala_a_arg	ala_a_arg	ala_a_arg	ala a arg	0			
220351	GLU_A_HIS(mg)	glu_a_his	glu_a_his	glu_a_his	glu a his	0			
220352	CHOL-(mg)	chol-	chol-	chol-	chol	0			
220353	CHOLEST(mg)	cholest	cholest	cholest	cholest	0			
220354	FAFRE(g)	fafre	fafre	fafre	fafre	0			
220355	MGLY(g)	mgly	mgly	mgly	mgly	0			
220356	DGLY(g)	dgly	dgly	dgly	dgly	0			
220357	TGLY(g)	tgly	tgly	tgly	tgly	0			
220358	WAX(mg)	wax	wax	wax	wax	0			
220359	SITSTR(mg)	sitstr	sitstr	sitstr	sitstr	0			
220360	STGSTR(mg)	stgstr	stgstr	stgstr	stgstr	0			
220361	CAMT(mg)	camt	camt	camt	camt	0			
220362	FAPUN9(g)	fapun9	fapun9	fapun9	fapun9	0			
220363	FAPUCN3(g)	fapucn3	fapucn3	fapucn3	fapucn3	0			
220364	FAPULCCN3(g)	fapulccn3	fapulccn3	fapulccn3	fapulccn3	0			
220365	FAPUCN6(g)	fapucn6	fapucn6	fapucn6	fapucn6	0			
220366	FAPUCN9(g)	fapucn9	fapucn9	fapucn9	fapucn9	0			
220367	FAN3(g)	fan3	fan3	fan3	fan3	0			
220368	FAN6(g)	fan6	fan6	fan6	fan6	0			
220369	F4D0(g)	f4d0	f4d0	f4d0	f4d0	0			
220370	F11D0(g)	f11d0	f11d0	f11d0	f11d0	0			
220371	F14D0I(g)	f14d0i	f14d0i	f14d0i	f14d0i	0			
220372	F16D0I(g)	f16d0i	f16d0i	f16d0i	f16d0i	0			
220373	F16D0AI(g)	f16d0ai	f16d0ai	f16d0ai	f16d0ai	0			
220374	F18D0I(g)	f18d0i	f18d0i	f18d0i	f18d0i	0			
220375	F18D0AI(g)	f18d0ai	f18d0ai	f18d0ai	f18d0ai	0			
220376	F30D0(g)	f30d0	f30d0	f30d0	f30d0	0			
220377	F14D1N7(g)	f14d1n7	f14d1n7	f14d1n7	f14d1n7	0			
220378	F15D1N9(g)	f15d1n9	f15d1n9	f15d1n9	f15d1n9	0			
220379	F15D1N8(g)	f15d1n8	f15d1n8	f15d1n8	f15d1n8	0			
220380	F15D1N7(g)	f15d1n7	f15d1n7	f15d1n7	f15d1n7	0			
220381	F15D1N6(g)	f15d1n6	f15d1n6	f15d1n6	f15d1n6	0			
220382	F16D1N11(g)	f16d1n11	f16d1n11	f16d1n11	f16d1n11	0			
220383	F16D1N8(g)	f16d1n8	f16d1n8	f16d1n8	f16d1n8	0			
220384	F16D1N5(g)	f16d1n5	f16d1n5	f16d1n5	f16d1n5	0			
220385	F17D1N9(g)	f17d1n9	f17d1n9	f17d1n9	f17d1n9	0			
220386	F17D1N8(g)	f17d1n8	f17d1n8	f17d1n8	f17d1n8	0			
220387	F17D1N5(g)	f17d1n5	f17d1n5	f17d1n5	f17d1n5	0			
220388	F18D1CN11(g)	f18d1cn11	f18d1cn11	f18d1cn11	f18d1cn11	0			
220389	F18D1N6(g)	f18d1n6	f18d1n6	f18d1n6	f18d1n6	0			
220390	F18D1N5(g)	f18d1n5	f18d1n5	f18d1n5	f18d1n5	0			
220391	F18D1-(g)	f18d1-	f18d1-	f18d1-	f18d1	0			
220392	F19D1N11(g)	f19d1n11	f19d1n11	f19d1n11	f19d1n11	0			
220393	F19D1N10(g)	f19d1n10	f19d1n10	f19d1n10	f19d1n10	0			
220394	F20D1N12(g)	f20d1n12	f20d1n12	f20d1n12	f20d1n12	0			
220395	F20D1N11(g)	f20d1n11	f20d1n11	f20d1n11	f20d1n11	0			
220396	F20D1N8(g)	f20d1n8	f20d1n8	f20d1n8	f20d1n8	0			
220397	F20D1N7(g)	f20d1n7	f20d1n7	f20d1n7	f20d1n7	0			
220398	F20D1T(g)	f20d1t	f20d1t	f20d1t	f20d1t	0			
220399	F22D1N11(g)	f22d1n11	f22d1n11	f22d1n11	f22d1n11	0			
220400	F22D1N9(g)	f22d1n9	f22d1n9	f22d1n9	f22d1n9	0			
220401	F22D1N7(g)	f22d1n7	f22d1n7	f22d1n7	f22d1n7	0			
220402	F22D1T(g)	f22d1t	f22d1t	f22d1t	f22d1t	0			
220403	F24D1N11(g)	f24d1n11	f24d1n11	f24d1n11	f24d1n11	0			
220404	F24D1N9(g)	f24d1n9	f24d1n9	f24d1n9	f24d1n9	0			
220405	F16D2N9(g)	f16d2n9	f16d2n9	f16d2n9	f16d2n9	0			
220406	F16D2N7(g)	f16d2n7	f16d2n7	f16d2n7	f16d2n7	0			
220407	F16D2N4(g)	f16d2n4	f16d2n4	f16d2n4	f16d2n4	0			
220408	F16D2(g)	f16d2	f16d2	f16d2	f16d2	0			
220409	F17D2(g)	f17d2	f17d2	f17d2	f17d2	0			
220410	F18D2N5(g)	f18d2n5	f18d2n5	f18d2n5	f18d2n5	0			
220411	F18D2N4(g)	f18d2n4	f18d2n4	f18d2n4	f18d2n4	0			
220412	F20D2N9(g)	f20d2n9	f20d2n9	f20d2n9	f20d2n9	0			
220413	F20D2CN6(g)	f20d2cn6	f20d2cn6	f20d2cn6	f20d2cn6	0			
220414	F20D2C(g)	f20d2c	f20d2c	f20d2c	f20d2c	0			
220415	F22D2N9(g)	f22d2n9	f22d2n9	f22d2n9	f22d2n9	0			
220416	F22D2C(g)	f22d2c	f22d2c	f22d2c	f22d2c	0			
220417	F22D2(g)	f22d2	f22d2	f22d2	f22d2	0			
220418	F16D3N6(g)	f16d3n6	f16d3n6	f16d3n6	f16d3n6	0			
220419	F16D3N4(g)	f16d3n4	f16d3n4	f16d3n4	f16d3n4	0			
220420	F16D3N3(g)	f16d3n3	f16d3n3	f16d3n3	f16d3n3	0			
220421	F18D3N4(g)	f18d3n4	f18d3n4	f18d3n4	f18d3n4	0			
220422	F18D3TN3(g)	f18d3tn3	f18d3tn3	f18d3tn3	f18d3tn3	0			
220423	F20D3N9(g)	f20d3n9	f20d3n9	f20d3n9	f20d3n9	0			
220424	F20D3(g)	f20d3	f20d3	f20d3	f20d3	0			
220425	F16D4N3(g)	f16d4n3	f16d4n3	f16d4n3	f16d4n3	0			
220426	F16D4N1(g)	f16d4n1	f16d4n1	f16d4n1	f16d4n1	0			
220427	F18D4N6(g)	f18d4n6	f18d4n6	f18d4n6	f18d4n6	0			
220428	F18D4(g)	f18d4	f18d4	f18d4	f18d4	0			
220429	F22D4N9(g)	f22d4n9	f22d4n9	f22d4n9	f22d4n9	0			
220430	F22D4N3(g)	f22d4n3	f22d4n3	f22d4n3	f22d4n3	0			
220431	F22D4(g)	f22d4	f22d4	f22d4	f22d4	0			
220432	F20D5(g)	f20d5	f20d5	f20d5	f20d5	0			
220433	F21D5N3(g)	f21d5n3	f21d5n3	f21d5n3	f21d5n3	0			
220434	F22D5N6(g)	f22d5n6	f22d5n6	f22d5n6	f22d5n6	0			
220435	F22D5(g)	f22d5	f22d5	f22d5	f22d5	0			
220436	F24D6N3(g)	f24d6n3	f24d6n3	f24d6n3	f24d6n3	0			
220437	F16D1N5_A_F16D1N7(g)	f16d1n5_a_f16d1n7	f16d1n5_a_f16d1n7	f16d1n5_a_f16d1n7	f16d1n5 a f16d1n7	0			
220438	F16D1N7_A_F16D1N9(g)	f16d1n7_a_f16d1n9	f16d1n7_a_f16d1n9	f16d1n7_a_f16d1n9	f16d1n7 a f16d1n9	0			
220439	F18D1N7_A_F18D1N9(g)	f18d1n7_a_f18d1n9	f18d1n7_a_f18d1n9	f18d1n7_a_f18d1n9	f18d1n7 a f18d1n9	0			
220440	F20D1N7_A_F20D1N9(g)	f20d1n7_a_f20d1n9	f20d1n7_a_f20d1n9	f20d1n7_a_f20d1n9	f20d1n7 a f20d1n9	0			
220441	F20D1N9_A_F20D1N11(g)	f20d1n9_a_f20d1n11	f20d1n9_a_f20d1n11	f20d1n9_a_f20d1n11	f20d1n9 a f20d1n11	0			
220442	F22D1N9_A_F22D1N11(g)	f22d1n9_a_f22d1n11	f22d1n9_a_f22d1n11	f22d1n9_a_f22d1n11	f22d1n9 a f22d1n11	0			
220443	F20D1N11_A_F20D1N13(g)	f20d1n11_a_f20d1n13	f20d1n11_a_f20d1n13	f20d1n11_a_f20d1n13	f20d1n11 a f20d1n13	0			
220444	NWHEY(g)	nwhey	nwhey	nwhey	nwhey	0			
220445	NNC(g)	nnc	nnc	nnc	nnc	0			
220446	CASN(mg)	casn	casn	casn	casn	0			
220447	LACFE(mg)	lacfe	lacfe	lacfe	lacfe	0			
220448	FAPUN6(g)	fapun6	fapun6	fapun6	fapun6	0			
220449	F13D0I(g)	f13d0i	f13d0i	f13d0i	f13d0i	0			
220450	F16D0I(g)	f16d0i	f16d0i	f16d0i	f16d0i	0			
220451	F10D1(g)	f10d1	f10d1	f10d1	f10d1	0			
220452	F12D1(g)	f12d1	f12d1	f12d1	f12d1	0			
220453	F14D1T(g)	f14d1t	f14d1t	f14d1t	f14d1t	0			
220454	F16D1CN9(g)	f16d1cn9	f16d1cn9	f16d1cn9	f16d1cn9	0			
220455	F16D1T(g)	f16d1t	f16d1t	f16d1t	f16d1t	0			
220456	F18D1C(g)	f18d1c	f18d1c	f18d1c	f18d1c	0			
220457	F18D2TCON(g)	f18d2tcon	f18d2tcon	f18d2tcon	f18d2tcon	0			
220458	F18D2T10C12(g)	f18d2t10c12	f18d2t10c12	f18d2t10c12	f18d2t10c12	0			
220459	F18D2TTN6(g)	f18d2ttn6	f18d2ttn6	f18d2ttn6	f18d2ttn6	0			
220460	F22D6N6(g)	f22d6n6	f22d6n6	f22d6n6	f22d6n6	0			
220461	F18D2C9T11_A_F18D2T10C12(g)	f18d2c9t11_a_f18d2t10c12	f18d2c9t11_a_f18d2t10c12	f18d2c9t11_a_f18d2t10c12	f18d2c9t11 a f18d2t10c12	0			
230001	Energy with dietary fibre, equated  (kJ)	energy with dietary fibre, equated	energy with dietary fibre equated	energy with dietary fibre, equated	energy with dietary fibre equated	0			
230002	Energy, without dietary fibre, equated  (kJ)	energy, without dietary fibre, equated	energy without dietary fibre equated	energy, without dietary fibre, equated	energy without dietary fibre equated	0			
230003	Moisture (water)  (g)	moisture	moisture	moisture	moisture	0			
230005	Dextrin  (g)	dextrin	dextrin	dextrin	dextrin	0			
230006	Glycerol  (g)	glycerol	glycerol	glycerol	glycerol	0			
230007	Erythritol  (g)	erythritol	erythritol	erythritol	erythritol	0			
230008	Maltodextrin (g)	maltodextrin	maltodextrin	maltodextrin	maltodextrin	0			
230009	Polydextrose  (g)	polydextrose	polydextrose	polydextrose	polydextrose	0			
230012	Propionic acid  (g)	propionic acid	propionic acid	propionic acid	propionic acid	0	1025	organic acids	organic_acids_to_specific_existing
230013	Shikimic acid  (g)	shikimic acid	shikimic acid	shikimic acid	shikimic acid	0	1025	organic acids	organic_acids_to_specific_existing
230014	Aluminium (Al)  (ug)	aluminium	aluminium	aluminium	aluminium	0			
230015	Chloride (Cl)  (mg)	chloride	chloride	chloride	chloride	0			
230016	Sulphur (S)  (mg)	sulphur	sulphur	sulphur	sulphur	0			
230017	Retinol (preformed vitamin A)  (ug)	retinol (preformed vitamin a)	retinol (preformed vitamin a)	retinol	retinol preformed vitamin a	0	1004	lipid	fat_to_fatty_acids
230018	Cryptoxanthin  (ug)	cryptoxanthin	cryptoxanthin	cryptoxanthin	cryptoxanthin	0	2040	other carotenoids	other_carotenoids_to_components_existing
230019	Beta-carotene equivalents (provitamin A)  (ug)	beta-carotene	beta-carotene	beta-carotene	beta carotene	0	1004	lipid	fat_to_fatty_acids
230020	Vitamin A retinol equivalents  (ug)	vitamin a retinol	vitamin a retinol	vitamin a retinol	vitamin a retinol	0	1004	lipid	fat_to_fatty_acids
230021	Xanthophyl  (ug)	xanthophyl	xanthophyl	xanthophyl	xanthophyl	0			
230022	Thiamin (B1)  (mg)	thiamin (b1)	thiamin (b1)	thiamin	thiamin b1	0			
230023	Riboflavin (B2)  (mg)	riboflavin (b2)	riboflavin (b2)	riboflavin	riboflavin b2	0			
230024	Niacin (B3)  (mg)	niacin (b3)	niacin (b3)	niacin	niacin b3	0			
230025	Niacin derived from tryptophan  (mg)	niacin derived from tryptophan	niacin derived from tryptophan	niacin derived from tryptophan	niacin derived from tryptophan	0			
230026	Niacin derived equivalents  (mg)	niacin derived	niacin derived	niacin derived	niacin derived	0			
230027	Pantothenic acid (B5)  (mg)	pantothenic acid (b5)	pantothenic acid (b5)	pantothenic acid	pantothenic acid b5	0	1025	organic acids	organic_acids_to_specific_existing
230028	Pyridoxine (B6)  (mg)	pyridoxine (b6)	pyridoxine (b6)	pyridoxine	pyridoxine b6	0			
230029	Biotin (B7)  (ug)	biotin (b7)	biotin (b7)	biotin	biotin b7	0			
230030	Cobalamin (B12)  (ug)	cobalamin (b12)	cobalamin (b12)	cobalamin	cobalamin b12	0			
230031	Folate, natural  (ug)	folate, natural	folate natural	folate, natural	folate natural	0			
230032	Total folates  (ug)	folates	folates	folates	folates	0			
230033	Dietary folate equivalents  (ug)	dietary folate	dietary folate	dietary folate	dietary folate	0			
230034	Cholecalciferol (D3)  (ug)	cholecalciferol (d3)	cholecalciferol (d3)	cholecalciferol	cholecalciferol d3	0			
230035	Ergocalciferol (D2)  (ug)	ergocalciferol (d2)	ergocalciferol (d2)	ergocalciferol	ergocalciferol d2	0			
230036	25-hydroxy cholecalciferol (25-OH D3)  (ug)	25-hydroxy cholecalciferol (25-oh d3)	25-hydroxy cholecalciferol (25-oh d3)	25-hydroxy cholecalciferol	25 hydroxy cholecalciferol 25 oh d3	0			
230037	25-hydroxy ergocalciferol (25-OH D2)  (ug)	25-hydroxy ergocalciferol (25-oh d2)	25-hydroxy ergocalciferol (25-oh d2)	25-hydroxy ergocalciferol	25 hydroxy ergocalciferol 25 oh d2	0			
230038	Vitamin D3 equivalents  (ug)	vitamin d3	vitamin d3	vitamin d3	vitamin d3	0			
230039	Beta tocotrienol  (mg)	beta tocotrienol	beta tocotrienol	beta tocotrienol	beta tocotrienol	0	1158	vitamin e	vitamin_e_to_vit_e_forms_existing
230040	Delta tocotrienol  (mg)	delta tocotrienol	delta tocotrienol	delta tocotrienol	delta tocotrienol	0	1158	vitamin e	vitamin_e_to_vit_e_forms_existing
230041	C4 (%T)	c4 (%t)	c4 (%t)	c4	c4 t	0			
230042	C6 (%T)	c6 (%t)	c6 (%t)	c6	c6 t	0			
230043	C8 (%T)	c8 (%t)	c8 (%t)	c8	c8 t	0			
230044	C10 (%T)	c10 (%t)	c10 (%t)	c10	c10 t	0			
230045	C11 (%T)	c11 (%t)	c11 (%t)	c11	c11 t	0			
230046	C12 (%T)	c12 (%t)	c12 (%t)	c12	c12 t	0			
230047	C13 (%T)	c13 (%t)	c13 (%t)	c13	c13 t	0			
230048	C14 (%T)	c14 (%t)	c14 (%t)	c14	c14 t	0			
230049	C15 (%T)	c15 (%t)	c15 (%t)	c15	c15 t	0			
230050	C16 (%T)	c16 (%t)	c16 (%t)	c16	c16 t	0			
230051	C17 (%T)	c17 (%t)	c17 (%t)	c17	c17 t	0			
230052	C18 (%T)	c18 (%t)	c18 (%t)	c18	c18 t	0			
230053	C19 (%T)	c19 (%t)	c19 (%t)	c19	c19 t	0			
230054	C20 (%T)	c20 (%t)	c20 (%t)	c20	c20 t	0			
230055	C21 (%T)	c21 (%t)	c21 (%t)	c21	c21 t	0			
230056	C22 (%T)	c22 (%t)	c22 (%t)	c22	c22 t	0			
230057	C23 (%T)	c23 (%t)	c23 (%t)	c23	c23 t	0			
230058	C24 (%T)	c24 (%t)	c24 (%t)	c24	c24 t	0			
230060	C12:1 (%T)	c12:1 (%t)	c12:1 (%t)	c12:1	c12 1 t	0			
230061	C14:1 (%T)	c14:1 (%t)	c14:1 (%t)	c14:1	c14 1 t	0			
230062	C15:1 (%T)	c15:1 (%t)	c15:1 (%t)	c15:1	c15 1 t	0			
230063	C16:1 (%T)	c16:1 (%t)	c16:1 (%t)	c16:1	c16 1 t	0			
230064	C17:1 (%T)	c17:1 (%t)	c17:1 (%t)	c17:1	c17 1 t	0			
230065	C18:1 (%T)	c18:1 (%t)	c18:1 (%t)	c18:1	c18 1 t	0			
230066	C18:1w7 (%T)	c18:1w7 (%t)	c18:1w7 (%t)	c18:1w7	c18 1w7 t	0			
230067	C20:1 (%T)	c20:1 (%t)	c20:1 (%t)	c20:1	c20 1 t	0			
230068	C20:1w11 (%T)	c20:1w11 (%t)	c20:1w11 (%t)	c20:1w11	c20 1w11 t	0			
230069	C22:1 (%T)	c22:1 (%t)	c22:1 (%t)	c22:1	c22 1 t	0			
230070	C22:1w11 (%T)	c22:1w11 (%t)	c22:1w11 (%t)	c22:1w11	c22 1w11 t	0			
230071	C24:1 (%T)	c24:1 (%t)	c24:1 (%t)	c24:1	c24 1 t	0			
230073	C12:2 (%T)	c12:2 (%t)	c12:2 (%t)	c12:2	c12 2 t	0			
230074	C16:2w4 (%T)	c16:2w4 (%t)	c16:2w4 (%t)	c16:2w4	c16 2w4 t	0			
230075	C16:3 (%T)	c16:3 (%t)	c16:3 (%t)	c16:3	c16 3 t	0			
230076	C18:2w6 (%T)	c18:2w6 (%t)	c18:2w6 (%t)	c18:2w6	c18 2w6 t	0			
230077	C18:3w3 (%T)	c18:3w3 (%t)	c18:3w3 (%t)	c18:3w3	c18 3w3 t	0			
230078	C18:3w4 (%T)	c18:3w4 (%t)	c18:3w4 (%t)	c18:3w4	c18 3w4 t	0			
230079	C18:3w6 (%T)	c18:3w6 (%t)	c18:3w6 (%t)	c18:3w6	c18 3w6 t	0			
